seasonID,team,date,home,opponent,win,offRtg,defRtg,netRtg,pace,ptsPerScoringAttempt,ftPercent,2PtPercent,3PtPercent,offRebPercent,defRebPercent,assistPercent,blockPercent,simpleRPI,margin,ptsScored,ptsAllowed,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul,team,home,pointsScored,fieldGoalMade,fieldGoalAttempt,fieldGoalPercent,threePointMade,threePointAttempt,threePointPercent,freeThrowMade,freeThrowAttempt,freeThrowPercent,offensiveRebound,defensiveRebound,totalRebound,assist,turnover,steal,block,personalFoul
3,Maryland,2/11/18,0,Rutgers ,1,108.4,80.4,28,66.8,1.07,75,44.7,44.4,37.5,52.9,52,9.5,34,18,72,54,Maryland,0,69,26,60,0.433333333,4,12,0.333333333,14,19,0.736842105,12,23,35,14,13,9,4,15,Rutgers,1,61,23,58,0.396551724,5,15,0.333333333,10,15,0.666666667,13,18,31,12,14,12,6,16
3,Maryland,2/18/18,0,Minnesota ,0,97.1,124.8,-27.8,75.4,0.95,81.8,45.5,27.8,36.4,72.7,76.7,2.7,39,-19,74,93,Maryland,0,69,26,60,0.433333333,4,12,0.333333333,14,19,0.736842105,12,23,35,14,13,9,4,15,Minnesota,1,85,30,71,0.422535211,8,22,0.363636364,17,23,0.739130435,13,25,38,17,12,10,3,17
3,Maryland,2/22/18,0,Michigan ,0,96.9,105.1,-8.2,67.3,0.94,64.7,51.9,0,38.9,58.3,37,4.8,30,-6,65,71,Maryland,0,69,26,60,0.433333333,4,12,0.333333333,14,19,0.736842105,12,23,35,14,13,9,4,15,Michigan,1,81,30,60,0.5,10,18,0.555555556,13,16,0.8125,12,26,37,18,14,7,3,15
3,Maryland,3/2/18,0,Indiana ,1,107.3,83.6,23.7,63.5,1.06,77.3,50,22.2,41.9,76.5,54.2,13.5,29,13,67,54,Maryland,0,69,26,60,0.433333333,4,12,0.333333333,14,19,0.736842105,12,23,35,14,13,9,4,15,Indiana,1,67,24,52,0.461538462,6,17,0.352941176,14,18,0.777777778,6,22,29,12,15,7,5,16
3,Maryland,3/3/18,0,Nebraska ,1,100.9,82.8,18.1,64.7,1.04,79.2,48.9,14.3,25.8,79.5,56.5,12.9,56,13,66,53,Maryland,0,69,26,60,0.433333333,4,12,0.333333333,14,19,0.736842105,12,23,35,14,13,9,4,15,Nebraska,1,61,23,56,0.410714286,6,21,0.285714286,9,14,0.642857143,6,30,36,17,20,6,5,16
2,Maryland,1/1/17,0,Minnesota ,1,105.4,92,13.4,78.5,1.02,50,50.8,33.3,39.5,67.6,75,13.6,55,11,83,72,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Minnesota,1,74,25,62,0.403225806,6,21,0.285714286,18,24,0.75,12,25,37,14,14,7,3,17
2,Maryland,1/4/17,0,Nebraska ,1,124.8,66.5,58.3,74.1,1.14,65,55.4,37.5,51.3,73.3,64.9,13.6,157,44,93,49,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Nebraska,1,59,22,57,0.385964912,6,19,0.315789474,9,15,0.6,10,21,30,14,15,7,2,16
2,Maryland,1/14/17,0,Iowa ,1,129.2,107.9,21.3,76,1.17,68,53.6,43.8,50,70.6,54.1,4.9,45,16,98,82,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Iowa,1,76,28,59,0.474576271,6,19,0.315789474,15,20,0.75,10,26,36,18,15,6,3,13
2,Maryland,1/26/17,0,Illinois ,1,115.2,61.8,53.4,80.5,1.03,65.7,47.2,31.8,47.8,79.6,68.8,17.3,179,45,94,49,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Illinois,1,67,25,61,0.409836066,7,20,0.35,9,11,0.818181818,7,21,29,12,13,6,3,18
2,Maryland,2/2/17,0,Purdue ,1,117.4,98.6,18.8,71.7,1.04,70.8,46.3,37.5,54.8,53.7,51.6,3.8,43,15,85,70,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Purdue,1,67,26,60,0.433333333,3,15,0.2,12,18,0.666666667,11,23,34,17,15,10,5,14
2,Maryland,2/5/17,0,Indiana ,1,122.6,76,46.6,74.3,1.3,68.4,60.4,50,34.5,74,55.6,20.8,49,36,92,56,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Indiana,1,71,26,63,0.412698413,6,18,0.333333333,14,19,0.736842105,10,23,33,17,11,7,2,16
2,Maryland,2/12/17,0,Michigan St. ,1,113.7,94.6,19.2,77.2,1.25,73.3,56.5,45.5,39.3,71.8,54.8,5,48,17,89,72,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Michigan St.,1,78,29,64,0.453125,8,25,0.32,11,15,0.733333333,11,27,38,22,14,6,4,22
2,Maryland,3/3/17,0,Minnesota ,1,125.8,107.9,17.9,73.6,1.24,73.3,52.2,52.4,46.9,51.3,65.7,10,55,12,92,80,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Minnesota,1,74,25,62,0.403225806,6,21,0.285714286,18,24,0.75,12,25,37,14,14,7,3,17
2,Maryland,3/4/17,0,Michigan St. ,1,136.3,122.3,14,73,1.34,69.2,60.4,57.1,43.3,67.7,51.4,2.9,48,11,100,89,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Michigan St.,1,78,29,64,0.453125,8,25,0.32,11,15,0.733333333,11,27,38,22,14,6,4,22
2,Maryland,3/5/17,0,Purdue ,1,101.8,88.1,13.7,72.7,1.2,83.3,60.5,33.3,28.6,68.4,62.1,14.3,43,10,74,64,Maryland,0,90,34,68,0.5,7,18,0.388888889,15,21,0.714285714,14,26,39,20,14,9,5,16,Purdue,1,67,26,60,0.433333333,3,15,0.2,12,18,0.666666667,11,23,34,17,15,10,5,14
1,Maryland,12/31/15,0,Illinois ,1,101.7,83.9,17.8,76.4,0.98,66.7,47.2,31.8,50,85.4,56.2,20,151,16,79,63,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Illinois,1,62,23,64,0.359375,7,24,0.291666667,9,13,0.692307692,8,23,31,11,13,5,4,18
1,Maryland,1/10/16,0,Iowa ,1,105.4,78.9,26.5,71.5,1.08,58.8,44.7,53.3,24.3,73.7,55.2,13.6,55,20,76,56,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Iowa,1,70,25,57,0.438596491,5,17,0.294117647,15,21,0.714285714,9,23,32,16,16,6,5,13
1,Maryland,1/14/16,0,Michigan ,1,105.7,98.1,7.6,69.2,0.99,78.9,43.1,33.3,53.8,68.8,70.4,8.6,47,7,74,67,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Michigan,1,82,30,62,0.483870968,7,18,0.388888889,14,18,0.777777778,8,22,30,17,14,7,2,16
1,Maryland,1/20/16,0,Wisconsin ,1,134.6,100.4,34.2,65.8,1.25,66.7,53.8,58.8,53.1,59,60.5,11.5,177,25,90,65,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Wisconsin,1,58,23,59,0.389830508,6,17,0.352941176,7,12,0.583333333,7,14,21,11,11,6,2,11
1,Maryland,2/2/16,0,Purdue ,1,122.3,95.5,26.8,70.6,1.4,73.3,76.2,30.8,36.8,61.8,55.6,7,65,20,87,67,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Purdue,1,70,26,59,0.440677966,5,13,0.384615385,15,21,0.714285714,11,22,33,17,14,10,6,16
1,Maryland,2/21/16,0,Rutgers ,1,119.2,97.3,22,60.9,1.05,72.7,50,35.7,44.4,80.6,53.3,4.8,53,14,73,59,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
1,Maryland,3/4/16,0,Iowa ,1,110.1,82.3,27.8,67.5,1.01,60,50,28.6,53.8,75,62.5,15.4,55,20,75,55,Maryland,0,79,31,64,0.484375,6,16,0.375,11,15,0.733333333,13,26,39,19,15,8,4,15,Iowa,1,70,25,57,0.438596491,5,17,0.294117647,15,21,0.714285714,9,23,32,16,16,6,5,13
4,Michigan,12/28/18,0,Nebraska ,0,70.5,90.9,-20.5,78.2,0.88,63.6,41.9,20,18.9,80,30,11.1,81,-14,56,70,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Nebraska,1,66,22,57,0.385964912,7,20,0.35,14,20,0.7,8,23,31,13,14,7,7,17
4,Michigan,1/5/19,0,Purdue ,0,112.6,112.7,-0.1,62.6,1.18,76.9,55.8,40,28,73.1,75,2.8,74,-1,70,71,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Purdue,1,61,22,52,0.423076923,6,15,0.4,11,15,0.733333333,8,22,30,14,14,6,6,14
4,Michigan,1/12/19,0,Maryland ,0,92.3,109,-16.7,75.4,0.83,50,39.4,33.3,34.6,78.1,53.3,9.8,17,-14,69,83,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
4,Michigan,1/17/19,0,Iowa ,0,92.7,116.7,-24,65,0.86,50,51.9,6.7,29.3,72.4,60.7,4,9,-14,61,75,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Iowa,1,78,30,58,0.517241379,4,14,0.285714286,14,18,0.777777778,7,26,33,22,12,6,4,13
4,Michigan,1/24/19,0,Indiana ,0,85.6,99.3,-13.7,70.3,0.88,80,42.9,21.1,20.5,66.7,50,14,39,-10,60,70,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Indiana,1,68,24,58,0.413793103,6,16,0.375,15,21,0.714285714,9,25,34,12,14,6,3,18
4,Michigan,2/3/19,0,Wisconsin ,1,109.3,102.5,6.8,68.9,1.18,61.1,56.8,41.7,28.1,60,50,12.5,163,6,76,70,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Wisconsin,1,66,24,55,0.436363636,4,12,0.333333333,15,23,0.652173913,9,22,31,13,15,8,6,15
4,Michigan,2/10/19,0,Penn St. ,1,97.2,91.7,5.5,67.7,1.08,76,39.4,43.8,51.7,61.5,60,5.4,125,4,66,62,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Penn St.,1,66,23,63,0.365079365,6,19,0.315789474,13,19,0.684210526,10,19,29,11,11,9,3,17
4,Michigan,2/17/19,0,Illinois ,1,114.6,93.7,20.9,60.4,1.15,88.2,53.5,30,34.6,59.4,38.5,6.9,192,14,70,56,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Illinois,1,65,25,61,0.409836066,7,24,0.291666667,9,11,0.818181818,8,20,28,13,11,5,4,18
4,Michigan,2/24/19,0,Michigan St. ,0,84.7,98.9,-14.2,75.6,1.02,56.2,45.5,45.5,36.4,54.3,84,7.7,38,-10,64,74,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Michigan St.,1,75,27,60,0.45,6,18,0.333333333,16,20,0.8,11,25,36,19,12,7,4,19
4,Michigan,3/8/19,0,Wisconsin ,1,94.3,86.2,8,61.4,1.01,77.3,49,18.2,38.9,64.1,85.2,4.3,163,8,73,65,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Wisconsin,1,66,24,55,0.436363636,4,12,0.333333333,15,23,0.652173913,9,22,31,13,15,8,6,15
4,Michigan,3/9/19,0,Maryland ,0,113.2,111.3,1.9,64.9,1.08,87.5,34.1,55.6,44.4,53.3,79.2,10.5,17,-1,72,73,Michigan,0,66,25,58,0.431034483,5,13,0.384615385,11,16,0.6875,9,23,31,15,14,6,4,17,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
3,Michigan,12/31/17,0,Iowa ,0,97.2,111,-13.8,74,1.03,76.5,45.2,35,29.7,61.3,34.6,7.9,22,-10,72,82,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Iowa,1,83,31,62,0.5,5,14,0.357142857,17,21,0.80952381,9,28,37,22,15,7,5,14
3,Michigan,1/4/18,0,Wisconsin ,1,111.8,81.8,30,70.6,1.12,83.3,58.3,20,35.5,77.4,35.5,16,187,23,80,57,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Wisconsin,1,55,21,52,0.403846154,5,15,0.333333333,8,12,0.666666667,7,22,30,12,16,5,3,13
3,Michigan,1/13/18,0,Nebraska ,1,92,84,8,67.2,1.13,78.9,47.4,42.9,40,88.6,50,9.1,56,5,69,64,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Nebraska,1,61,23,56,0.410714286,6,21,0.285714286,9,14,0.642857143,6,30,36,17,20,6,5,16
3,Michigan,2/4/18,0,Rutgers ,0,83.3,96,-12.7,66.4,1.01,63.6,45.9,38.5,46.7,65.5,54.5,8.6,34,-7,56,63,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Rutgers,1,61,23,58,0.396551724,5,15,0.333333333,10,15,0.666666667,13,18,31,12,14,12,6,16
3,Michigan,2/11/18,0,Michigan St. ,0,84.3,92.9,-8.7,71.7,0.99,87.5,40,26.7,37.5,75,66.7,8.3,58,-5,61,66,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Michigan St.,1,68,25,63,0.396825397,5,19,0.263157895,12,16,0.75,13,22,36,17,13,8,4,16
3,Michigan,2/14/18,0,Minnesota ,0,113.9,116,-2.1,78.3,1.15,75,44.7,52.9,40.5,71.7,63.3,14.6,39,-6,87,93,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Minnesota,1,85,30,71,0.422535211,8,22,0.363636364,17,23,0.739130435,13,25,38,17,12,10,3,17
3,Michigan,3/2/18,0,Nebraska ,0,77.5,88.7,-11.2,69.2,0.8,71.4,31,31.6,29.5,64.1,47.4,5,56,-7,54,61,Michigan,0,72,26,58,0.448275862,6,16,0.375,15,18,0.833333333,10,25,35,14,16,7,3,16,Nebraska,1,61,23,56,0.410714286,6,21,0.285714286,9,14,0.642857143,6,30,36,17,20,6,5,16
1,Michigan,1/3/16,0,Indiana ,0,85.7,101.4,-15.7,69.6,0.91,44.4,40,41.2,31.8,61.8,44.4,2.3,49,-8,69,77,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Indiana,1,73,25,58,0.431034483,6,18,0.333333333,18,24,0.75,8,26,34,16,12,7,3,17
1,Michigan,1/10/16,0,Minnesota ,1,121.9,113.5,8.4,76,1.13,75,51.9,35.3,50,64.3,60.6,2,73,7,93,86,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Minnesota,1,89,34,71,0.478873239,9,21,0.428571429,13,17,0.764705882,11,24,36,16,12,6,3,17
1,Michigan,1/28/16,0,Iowa ,0,102,120.2,-18.2,69.2,1.07,64.3,50,37.5,29.4,58.3,63,9.7,55,-16,69,85,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Iowa,1,70,25,57,0.438596491,5,17,0.294117647,15,21,0.714285714,9,23,32,16,16,6,5,13
1,Michigan,2/14/16,0,Purdue ,1,97.8,89.1,8.7,69,1.02,65,40.5,46.7,37.8,60.5,83.3,6.8,65,7,68,61,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Purdue,1,70,26,59,0.440677966,5,13,0.384615385,15,21,0.714285714,11,22,33,17,14,10,6,16
1,Michigan,2/17/16,0,Maryland ,0,82.5,109.9,-27.5,68.5,0.95,50,47.4,31.6,17.6,60,45.8,11.1,9,-20,56,76,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Maryland,1,84,32,65,0.492307692,7,16,0.4375,13,17,0.764705882,13,28,41,19,16,7,4,14
1,Michigan,2/28/16,0,Rutgers ,0,78.4,105.9,-27.5,65.9,0.77,70,38.6,18.8,40.5,78.6,45,4.3,53,-22,50,72,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Rutgers,1,64,25,56,0.446428571,3,11,0.272727273,10,14,0.714285714,8,25,32,15,11,6,6,14
1,Michigan,3/3/16,0,Iowa ,0,114.5,129.4,-14.9,74.6,1.1,81.8,40,54.5,33.3,81.5,62.5,8.2,55,-12,85,97,Michigan,0,72,26,60,0.433333333,7,17,0.411764706,13,17,0.764705882,10,21,30,16,16,6,3,18,Iowa,1,70,25,57,0.438596491,5,17,0.294117647,15,21,0.714285714,9,23,32,16,16,6,5,13
4,Nebraska,12/31/18,0,Ohio St. ,1,109.4,98.7,10.6,70.9,1.08,75,48.6,31.8,36.1,55.6,56,5.6,89,9,78,69,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Ohio St.,1,64,21,51,0.411764706,6,17,0.352941176,17,24,0.708333333,8,23,30,11,17,8,2,18
4,Nebraska,1/3/19,0,Iowa ,0,93.3,100.7,-7.3,76.3,1.01,82.4,36.6,42.9,26.8,69.4,58.3,8.2,9,-6,71,77,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Iowa,1,78,30,58,0.517241379,4,14,0.285714286,14,18,0.777777778,7,26,33,22,12,6,4,13
4,Nebraska,1/17/19,0,Illinois ,1,105,90.4,14.6,73.7,1.16,71.4,58.1,31.8,16.7,64.3,52,2.5,192,10,77,67,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Illinois,1,65,25,61,0.409836066,7,24,0.291666667,9,11,0.818181818,8,20,28,13,11,5,4,18
4,Nebraska,1/27/19,0,Wisconsin ,0,98.2,97.9,0.3,71.2,1.06,88.9,52.6,30.4,37.1,62.5,55.6,4.3,163,-1,69,70,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Wisconsin,1,66,24,55,0.436363636,4,12,0.333333333,15,23,0.652173913,9,22,31,13,15,8,6,15
4,Nebraska,1/31/19,0,Purdue ,1,127.7,99,28.7,65.6,1.19,87.5,55,40.7,48.4,74.3,63.6,13.2,74,20,84,64,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Purdue,1,61,22,52,0.423076923,6,15,0.4,11,15,0.733333333,8,22,30,14,14,6,6,14
4,Nebraska,2/7/19,0,Michigan ,0,80.4,86,-5.6,76.9,0.97,50,45.9,34.8,14.3,68.6,60,19.6,46,-6,61,67,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Michigan,1,73,27,58,0.465517241,5,12,0.416666667,15,20,0.75,11,22,33,13,17,7,3,15
4,Nebraska,2/14/19,0,Maryland ,0,88.1,116,-27.9,74.1,0.96,60,37.5,43.8,34.2,64.4,68.2,12.7,17,-26,63,89,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Maryland,1,75,27,60,0.45,7,16,0.4375,14,18,0.777777778,10,26,36,16,12,6,5,16
4,Nebraska,3/2/19,0,Penn St. ,1,106,96.1,10,75.8,1.17,85,50,42.9,29,73.2,64.3,11.5,125,5,79,74,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Penn St.,1,66,23,63,0.365079365,6,19,0.315789474,13,19,0.684210526,10,19,29,11,11,9,3,17
4,Nebraska,3/7/19,0,Purdue ,0,113.3,118.8,-5.5,62.9,0.99,71.4,35,44,40.5,50,60,6.2,74,-4,71,75,Nebraska,0,72,26,59,0.440677966,8,21,0.380952381,13,17,0.764705882,8,23,31,16,14,8,4,18,Purdue,1,61,22,52,0.423076923,6,15,0.4,11,15,0.733333333,8,22,30,14,14,6,6,14
3,Nebraska,12/31/17,0,Minnesota ,1,108,100,8,73.6,1.21,84.6,59.5,35.3,35.7,69,67.7,9.1,39,5,79,74,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Minnesota,1,85,30,71,0.422535211,8,22,0.363636364,17,23,0.739130435,13,25,38,17,12,10,3,17
3,Nebraska,1/10/18,0,Illinois ,1,116.9,109,7.8,67.2,1.17,63.6,48.4,44.4,39.4,79.4,66.7,7,216,8,80,72,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Illinois,1,65,25,63,0.396825397,7,21,0.333333333,9,12,0.75,10,20,30,12,13,6,4,19
3,Nebraska,1/21/18,0,Rutgers ,1,88.4,72.1,16.2,58.5,1.04,66.7,52.9,30.8,44,65.9,50,8.7,34,10,52,42,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Rutgers,1,61,23,58,0.396551724,5,15,0.333333333,10,15,0.666666667,13,18,31,12,14,12,6,16
3,Nebraska,1/28/18,0,Iowa ,1,106,86.1,19.9,86.3,1.23,86.2,56.1,35,27.3,79.5,43.3,8.9,22,18,92,74,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Iowa,1,83,31,62,0.5,5,14,0.357142857,17,21,0.80952381,9,28,37,22,15,7,5,14
3,Nebraska,2/14/18,0,Michigan St. ,1,108.7,95.5,13.2,72.4,1.26,64.3,48.6,57.1,34.6,79.5,62.1,8.7,58,10,79,69,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Michigan St.,1,68,25,63,0.396825397,5,19,0.263157895,12,16,0.75,13,22,36,17,13,8,4,16
3,Nebraska,2/17/18,0,Indiana ,0,109.4,117.1,-7.7,69.7,0.98,77.8,40.5,34.6,48.9,76.7,61.5,12.9,29,-8,75,83,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Indiana,1,67,24,52,0.461538462,6,17,0.352941176,14,18,0.777777778,6,22,29,12,15,7,5,16
3,Nebraska,2/25/18,0,Maryland ,0,109,110.1,-1.1,69.4,1.06,75,47.4,37.9,23.7,57.1,58.6,2.1,18,-2,75,77,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Maryland,1,81,31,67,0.462686567,8,17,0.470588235,13,19,0.684210526,15,26,40,17,12,8,4,14
3,Nebraska,3/2/18,0,Michigan ,1,88.7,77.5,11.2,69.2,0.9,60,42.5,30.4,35.9,70.5,66.7,28.6,30,7,61,54,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Michigan,1,81,30,60,0.5,10,18,0.555555556,13,16,0.8125,12,26,37,18,14,7,3,15
3,Nebraska,3/3/18,0,Maryland ,0,82.8,100.9,-18.1,64.7,0.88,68.4,25.8,40,20.5,74.2,75,8.9,18,-13,53,66,Nebraska,0,66,26,52,0.5,7,18,0.388888889,7,10,0.7,8,23,31,18,17,5,4,14,Maryland,1,81,31,67,0.462686567,8,17,0.470588235,13,19,0.684210526,15,26,40,17,12,8,4,14
2,Nebraska,12/31/16,0,Iowa ,0,89.2,95,-5.7,79.8,0.95,66.7,46,30,38.6,72.5,44.8,4.5,45,-3,72,75,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Iowa,1,76,28,59,0.474576271,6,19,0.315789474,15,20,0.75,10,26,36,18,15,6,3,13
2,Nebraska,1/7/17,0,Michigan St. ,0,95.1,120.8,-25.7,76.9,0.98,62.1,48.6,26.9,25,58.1,70.8,6.5,48,-20,73,93,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Michigan St.,1,78,29,64,0.453125,8,25,0.32,11,15,0.733333333,11,27,38,22,14,6,4,22
2,Nebraska,1/15/17,0,Illinois ,0,84.2,111.6,-27.4,70.4,0.81,76.5,30.6,27.6,36.2,78.3,68.4,7.5,179,-20,59,79,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Illinois,1,67,25,61,0.409836066,7,20,0.35,9,11,0.818181818,7,21,29,12,13,6,3,18
2,Nebraska,1/26/17,0,Purdue ,0,59.9,117.2,-57.4,75.1,0.83,69.2,45.5,13.3,9.4,67.7,70.6,0,43,-43,45,88,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Purdue,1,67,26,60,0.433333333,3,15,0.2,12,18,0.666666667,11,23,34,17,15,10,5,14
2,Nebraska,2/9/17,0,Wisconsin ,0,74.7,113.7,-39,73.5,0.77,52.4,32.4,26.9,20.8,54.3,63.2,4.1,197,-26,56,82,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Wisconsin,1,62,23,58,0.396551724,7,17,0.411764706,9,15,0.6,11,27,37,13,17,3,5,16
2,Nebraska,3/1/17,0,Illinois ,0,102.5,115.4,-13,68.4,1.16,42.9,50,44.8,29,80,77.8,13.8,179,-9,70,79,Nebraska,0,64,23,60,0.383333333,7,22,0.318181818,11,17,0.647058824,8,22,31,15,17,6,2,19,Illinois,1,67,25,61,0.409836066,7,20,0.35,9,11,0.818181818,7,21,29,12,13,6,3,18
1,Nebraska,1/7/16,0,Maryland ,0,67.9,119.9,-52,73.9,0.83,87.5,27.9,40,15.4,55.3,56.2,5,9,-39,50,89,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Maryland,1,84,32,65,0.492307692,7,16,0.4375,13,17,0.764705882,13,28,41,19,16,7,4,14
1,Nebraska,1/20/16,0,Purdue ,1,88.5,89.5,-1,69.1,1.19,76.5,54.1,42.9,39.1,60.5,73.9,10.9,65,1,62,61,Nebraska,0,66,25,59,0.423728814,6,15,0.4,11,14,0.785714286,7,24,31,15,18,4,4,14,Purdue,1,70,26,59,0.440677966,5,13,0.384615385,15,21,0.714285714,11,22,33,17,14,10,6,16
